사망,부상,인명피해(명)소계,화재발생년월일,시도,시군구,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
0,0,0,2017-03-08 16:45,서울특별시,송파구,73,35,38,주거,공동주택,아파트
0,0,0,2017-03-08 16:50,대구광역시,동구,29,0,29,기타,야외,쓰레기
0,0,0,2017-03-08 16:53,제주특별자치도,서귀포시,405,0,405,임야,들불,과수원
0,0,0,2017-03-08 16:55,서울특별시,성동구,181,0,181,산업시설,공장시설,그 밖의 공업
0,0,0,2017-03-08 16:55,세종특별자치시,세종,0,,,임야,들불,들판
0,0,0,2017-03-08 17:00,경상남도,하동군,1,0,1,기타,야외,공터
0,0,0,2017-03-08 17:04,경기도,안성시,44,0,44,기타,야외,볏짚
0,0,0,2017-03-08 17:22,인천광역시,연수구,44,0,44,기타,야외,쓰레기
0,0,0,2017-03-08 17:28,경기도,용인시처인구,91,0,91,기타,야외,공터
0,0,0,2017-03-08 17:32,경상남도,김해시,14,0,14,주거,공동주택,아파트
0,0,0,2017-03-08 17:39,서울특별시,노원구,1,0,1,기타,야외,쓰레기
0,0,0,2017-03-08 18:00,충청남도,공주시,1649,408,1241,주거,공동주택,아파트
0,0,0,2017-03-08 18:06,서울특별시,영등포구,56,56,0,기타,야외,쓰레기
0,0,0,2017-03-08 18:16,경상북도,영천시,228,0,228,주거,공동주택,아파트
0,0,0,2017-03-08 18:21,경상남도,거제시,11,0,11,기타,야외,쓰레기
0,0,0,2017-03-08 18:29,경기도,이천시,1292,1166,126,기타,야외,쓰레기
0,0,0,2017-03-08 18:35,경기도,고양시일산동구,7814,3498,4316,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-03-08 18:46,서울특별시,중구,62,0,62,기타,야외,기타야외
0,0,0,2017-03-08 19:06,전라북도,전주시덕진구,2887,0,2887,산업시설,공장시설,제재 및 목공업
0,0,0,2017-03-08 19:16,울산광역시,남구,151,0,151,생활서비스,오락시설,노래연습장
0,0,0,2017-03-08 19:18,경기도,김포시,81,0,81,기타,야외,기타야외
0,0,0,2017-03-08 19:21,충청남도,당진시,110,0,110,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-08 19:59,제주특별자치도,제주시,930,105,825,기타,야외,쓰레기
0,0,0,2017-03-08 20:04,경기도,부천시,284,267,17,생활서비스,일상서비스,일반상점
0,0,0,2017-03-08 20:07,서울특별시,강북구,1387,287,1100,주거,단독주택,단독주택
0,0,0,2017-03-08 20:09,경기도,안양시동안구,2444,473,1971,기타,야외,쓰레기
0,0,0,2017-03-08 20:23,경상남도,김해시,110000,0,110000,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-08 20:35,충청남도,태안군,576,550,26,기타,야외,기타야외
0,0,0,2017-03-08 20:42,강원도,원주시,16830,0,16830,"자동차,철도차량",건설기계,기타 건설기계
0,0,0,2017-03-08 20:46,서울특별시,양천구,12,0,12,기타,야외,쓰레기
0,0,0,2017-03-08 21:15,충청북도,괴산군,2750,0,2750,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-08 21:19,서울특별시,강남구,64,49,15,"판매,업무시설",일반업무,일반회사
0,0,0,2017-03-08 21:23,대전광역시,동구,3908,1216,2692,주거,단독주택,다가구주택
0,0,0,2017-03-08 21:25,경상북도,경주시,866,496,370,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-08 21:45,인천광역시,부평구,60,0,60,기타,야외,기타야외
0,0,0,2017-03-08 22:00,서울특별시,강남구,0,,,기타,야외,쓰레기
0,0,0,2017-03-08 22:03,서울특별시,송파구,9746,0,9746,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-08 22:32,경기도,시흥시,19,6,13,기타,야외,기타야외
0,0,0,2017-03-08 22:36,경기도,광주시,22,0,22,임야,산불,사유림
0,1,1,2017-03-08 22:47,전라북도,남원시,1731,1486,245,주거,단독주택,단독주택
0,0,0,2017-03-08 22:54,제주특별자치도,제주시,1218,861,357,생활서비스,위락시설,유흥주점
0,0,0,2017-03-08 22:57,서울특별시,성북구,1,0,1,기타,야외,기타야외
0,0,0,2017-03-08 23:04,경기도,안성시,1383,1383,0,기타,야외,기타야외
0,0,0,2017-03-08 23:37,경상북도,구미시,1005,438,567,주거,단독주택,다가구주택
0,0,0,2017-03-08 23:39,부산광역시,금정구,1159,12,1147,주거,공동주택,아파트
0,0,0,2017-03-08 23:42,경기도,이천시,17162,4496,12666,"판매,업무시설",일반업무,기타 일반업무시설
0,0,0,2017-03-08 23:43,전라남도,구례군,88,0,88,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-08 23:46,경기도,양평군,334,223,111,"의료,복지시설",노유자시설,경로당
0,0,0,2017-03-09 0:01,서울특별시,관악구,637,357,280,주거,단독주택,다중주택
0,0,0,2017-03-09 0:43,경기도,동두천시,2098,0,2098,산업시설,공장시설,방직공업
0,0,0,2017-03-09 0:51,강원도,태백시,14758,827,13931,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-03-09 1:15,대전광역시,유성구,209,49,160,기타,야외,쓰레기
0,0,0,2017-03-09 1:59,서울특별시,동작구,396,374,22,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-03-09 2:33,경상남도,거제시,55,46,9,"판매,업무시설",숙박시설,호텔
0,0,0,2017-03-09 2:39,전라남도,곡성군,1026,915,111,주거,기타주택,기타 주택
0,0,0,2017-03-09 3:12,세종특별자치시,세종,1023,880,143,주거,공동주택,다세대주택
0,1,1,2017-03-09 3:15,경기도,안산시상록구,71643,56190,15453,주거,단독주택,다가구주택
0,0,0,2017-03-09 3:38,충청남도,천안시동남구,157,0,157,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-03-09 3:49,제주특별자치도,서귀포시,132,0,132,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-09 3:51,세종특별자치시,세종,2072,2072,0,"의료,복지시설",의료시설,요양소
0,0,0,2017-03-09 5:00,경기도,이천시,7920,0,7920,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-09 5:24,경기도,화성시,5327,4695,632,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-03-09 5:55,경기도,포천시,937708,508037,429671,산업시설,공장시설,제재 및 목공업
0,0,0,2017-03-09 6:27,경기도,시흥시,57482,33489,23993,산업시설,공장시설,제재 및 목공업
0,0,0,2017-03-09 6:37,부산광역시,사상구,3515,657,2858,산업시설,공장시설,그 밖의 공업
0,0,0,2017-03-09 7:20,서울특별시,동작구,1623,1343,280,주거,단독주택,다중주택
0,0,0,2017-03-09 7:31,전라북도,전주시완산구,30,0,30,주거,공동주택,다세대주택
0,0,0,2017-03-09 7:34,강원도,원주시,6219,3194,3025,주거,기타주택,비닐하우스
0,0,0,2017-03-09 7:55,서울특별시,은평구,30,0,30,주거,공동주택,아파트
0,0,0,2017-03-09 7:57,강원도,태백시,121,0,121,기타,야외,쓰레기
0,0,0,2017-03-09 8:18,경상남도,고성군,460,460,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 8:38,충청남도,천안시서북구,4533,4067,466,주거,공동주택,아파트
0,0,0,2017-03-09 8:58,부산광역시,남구,0,,,주거,공동주택,다세대주택
0,0,0,2017-03-09 9:02,부산광역시,사상구,0,,,기타,야외,야적장
0,0,0,2017-03-09 9:12,부산광역시,사상구,262,50,212,산업시설,작업장,공업사
0,0,0,2017-03-09 9:18,인천광역시,남구,493,317,176,산업시설,공장시설,"전기, 전자공업"
0,0,0,2017-03-09 9:33,강원도,영월군,0,,,임야,들불,기타 들불
0,0,0,2017-03-09 10:00,대구광역시,서구,0,,,주거,단독주택,단독주택
0,0,0,2017-03-09 10:05,부산광역시,사하구,0,,,기타,야외,기타야외
0,0,0,2017-03-09 10:05,충청북도,진천군,327,0,327,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-03-09 10:13,경기도,화성시,1694,1514,180,주거,공동주택,아파트
0,0,0,2017-03-09 10:13,경기도,남양주시,2160,2160,0,"판매,업무시설",판매시설,할인점(마트)
0,0,0,2017-03-09 10:23,경기도,안성시,55,0,55,기타,야외,공터
0,0,0,2017-03-09 10:28,강원도,강릉시,165000,0,165000,임야,산불,사유림
0,0,0,2017-03-09 11:03,강원도,동해시,0,,,임야,들불,들판
0,0,0,2017-03-09 11:08,세종특별자치시,세종,423,0,423,기타,야외,기타야외
0,0,0,2017-03-09 11:16,서울특별시,성북구,386,166,220,주거,공동주택,다세대주택
0,0,0,2017-03-09 11:26,충청북도,충주시,877,877,0,산업시설,동식물시설,버섯재배사
0,0,0,2017-03-09 11:37,충청남도,아산시,547,0,547,기타,야외,기타야외
0,0,0,2017-03-09 11:37,서울특별시,강동구,459,426,33,"판매,업무시설",일반업무,일반회사
0,0,0,2017-03-09 11:46,강원도,춘천시,5,0,5,기타,야외,공터
0,0,0,2017-03-09 11:59,충청북도,충주시,10324,6833,3491,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-03-09 12:01,충청남도,청양군,19,11,8,임야,들불,들판
0,0,0,2017-03-09 12:04,전라남도,영광군,86,0,86,기타,야외,쓰레기
0,0,0,2017-03-09 12:05,전라남도,영암군,2420,0,2420,기타,야외,쓰레기
0,0,0,2017-03-09 12:09,충청남도,공주시,440,0,440,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-09 12:12,경상북도,영주시,9210,0,9210,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-09 12:16,전라남도,나주시,3520,0,3520,임야,들불,묘지
0,0,0,2017-03-09 12:23,전라남도,나주시,1283,711,572,임야,들불,묘지
0,0,0,2017-03-09 12:25,충청북도,보은군,4888,4579,309,주거,단독주택,단독주택
0,0,0,2017-03-09 12:43,경상북도,문경시,2730,2418,312,산업시설,공장시설,그 밖의 공업
0,0,0,2017-03-09 12:48,충청북도,제천시,110,0,110,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-09 12:58,경기도,연천군,347,316,31,주거,단독주택,다가구주택
0,0,0,2017-03-09 12:59,전라남도,담양군,722,0,722,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-03-09 13:00,강원도,영월군,12044,8820,3224,주거,단독주택,단독주택
0,0,0,2017-03-09 13:07,전라남도,담양군,2640,0,2640,임야,들불,논밭두렁
0,0,0,2017-03-09 13:13,전라남도,장성군,3511,211,3300,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-03-09 13:15,경기도,안성시,236,0,236,기타,야외,쓰레기
0,0,0,2017-03-09 13:21,충청남도,천안시동남구,14777,0,14777,운수자동차시설,자동차시설,"세차장, 폐차장"
0,0,0,2017-03-09 13:23,제주특별자치도,제주시,0,,,임야,들불,목초지
0,0,0,2017-03-09 13:33,경기도,광주시,473,374,99,산업시설,공장시설,제재 및 목공업
0,0,0,2017-03-09 13:34,인천광역시,서구,3076,2585,491,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 13:37,경상남도,김해시,198,0,198,기타,야외,기타야외
0,0,0,2017-03-09 13:41,경기도,용인시처인구,9900,0,9900,임야,들불,묘지
0,0,0,2017-03-09 13:48,전라북도,완주군,2682269,837701,1844568,산업시설,공장시설,"전기, 전자공업"
0,0,0,2017-03-09 13:48,전라북도,익산시,3214,904,2310,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 13:50,전라남도,함평군,165,0,165,기타,야외,쓰레기
0,0,0,2017-03-09 13:51,경기도,고양시덕양구,17,0,17,임야,들불,기타 들불
0,0,0,2017-03-09 13:51,울산광역시,울주군,62,0,62,기타,야외,공터
0,0,0,2017-03-09 13:53,경기도,평택시,3927,0,3927,임야,산불,사유림
0,0,0,2017-03-09 13:55,경기도,광명시,185,83,102,주거,단독주택,단독주택
0,0,0,2017-03-09 13:57,경상북도,성주군,14385,13483,902,산업시설,공장시설,제재 및 목공업
0,0,0,2017-03-09 14:01,경상북도,문경시,445,361,84,산업시설,동식물시설,농예용 온실
0,0,0,2017-03-09 14:02,충청남도,홍성군,0,,,임야,들불,논밭두렁
0,0,0,2017-03-09 14:05,울산광역시,남구,60,60,0,기타,야외,쓰레기
0,1,1,2017-03-09 14:07,충청북도,음성군,1408,0,1408,기타,야외,기타야외
0,0,0,2017-03-09 14:07,울산광역시,남구,5,0,5,기타,야외,쓰레기
0,0,0,2017-03-09 14:13,경상남도,김해시,12,0,12,기타,야외,기타야외
0,0,0,2017-03-09 14:17,광주광역시,북구,3469,2479,990,생활서비스,일상서비스,일반상점
0,0,0,2017-03-09 14:21,경상북도,김천시,624,124,500,기타,야외,야적장
0,0,0,2017-03-09 14:26,서울특별시,서초구,108,0,108,"판매,업무시설",일반업무,일반회사
0,0,0,2017-03-09 14:29,경상남도,양산시,0,,,기타,야외,쓰레기
0,0,0,2017-03-09 14:34,경상북도,경주시,5,0,5,기타,야외,쓰레기
0,0,0,2017-03-09 14:38,경상남도,창원시 마산합포구,55,0,55,기타,야외,야적장
0,0,0,2017-03-09 14:40,경기도,화성시,472,400,72,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-03-09 14:42,경기도,평택시,770,0,770,임야,산불,사유림
0,0,0,2017-03-09 14:42,경기도,안양시동안구,308,0,308,"위험물,가스제조소",위험물제조소등,주유취급소
0,0,0,2017-03-09 14:47,서울특별시,구로구,50,0,50,임야,산불,공유림
0,0,0,2017-03-09 14:48,경기도,안산시상록구,254,254,0,주거,단독주택,다가구주택
0,0,0,2017-03-09 14:53,충청남도,당진시,66,0,66,임야,들불,기타 들불
0,0,0,2017-03-09 15:01,전라남도,해남군,1296,746,550,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 15:08,전라남도,목포시,165,0,165,기타,야외,쓰레기
0,0,0,2017-03-09 15:11,경상남도,거제시,55,0,55,기타,야외,기타야외
0,0,0,2017-03-09 15:15,경상남도,창원시 의창구,761,111,650,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 15:15,대구광역시,북구,245,0,245,주거,단독주택,다가구주택
0,0,0,2017-03-09 15:15,경기도,과천시,99,0,99,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-09 15:19,경상북도,포항시북구,2376,0,2376,기타,야외,기타야외
0,0,0,2017-03-09 15:20,경상북도,경주시,550,0,550,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-09 15:24,전라북도,전주시덕진구,220,0,220,기타,야외,기타야외
0,0,0,2017-03-09 15:39,경기도,화성시,73377,66227,7150,산업시설,공장시설,그 밖의 공업
0,0,0,2017-03-09 15:39,경기도,파주시,1265,0,1265,"자동차,철도차량",자동차,특수자동차
0,0,0,2017-03-09 15:40,경기도,수원시권선구,11558,11068,490,교육시설,"연구,학원","기타 연구,학원"
0,0,0,2017-03-09 15:41,경기도,성남시중원구,233,0,233,주거,단독주택,다가구주택
0,0,0,2017-03-09 15:44,제주특별자치도,서귀포시,52,0,52,임야,들불,과수원
0,0,0,2017-03-09 15:45,경기도,고양시덕양구,124,0,124,임야,들불,들판
0,0,0,2017-03-09 15:47,제주특별자치도,서귀포시,0,,,기타,야외,쓰레기
0,0,0,2017-03-09 16:02,경기도,파주시,1375,0,1375,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-03-09 16:02,경기도,여주시,3121,2065,1056,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 16:03,전라남도,광양시,0,,,기타,야외,쓰레기
0,0,0,2017-03-09 16:05,서울특별시,종로구,2264,1937,327,주거,공동주택,주상복합아파트
0,0,0,2017-03-09 16:16,경상남도,밀양시,0,,,기타,야외,기타야외
0,0,0,2017-03-09 16:17,인천광역시,중구,13250,10995,2255,산업시설,공장시설,식료품공업
0,0,0,2017-03-09 16:20,경상남도,산청군,33,0,33,기타,야외,쓰레기
0,0,0,2017-03-09 16:23,광주광역시,광산구,550,0,550,임야,들불,기타 들불
0,0,0,2017-03-09 16:27,광주광역시,동구,42,0,42,기타,야외,쓰레기
0,0,0,2017-03-09 16:30,경기도,시흥시,0,,,기타,야외,쓰레기
0,0,0,2017-03-09 16:31,전라북도,정읍시,3850,0,3850,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-03-09 16:35,인천광역시,연수구,1,0,1,임야,들불,기타 들불
0,0,0,2017-03-09 16:38,대구광역시,달서구,0,,,기타,야외,야적장
0,0,0,2017-03-09 16:40,경상북도,포항시북구,10914,7550,3364,주거,단독주택,단독주택
0,0,0,2017-03-09 16:41,경기도,수원시팔달구,339,105,234,기타,야외,기타야외
0,0,0,2017-03-09 16:45,대전광역시,유성구,55,0,55,기타,야외,쓰레기
0,0,0,2017-03-09 17:11,대구광역시,중구,0,,,생활서비스,오락시설,노래연습장
0,0,0,2017-03-09 17:17,경상북도,청도군,288,181,107,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 17:24,경상북도,봉화군,4486,2286,2200,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 17:27,경기도,하남시,140,0,140,기타,야외,공터
0,0,0,2017-03-09 17:30,경기도,군포시,804,0,804,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-03-09 17:37,서울특별시,송파구,37,0,37,기타,야외,공터
0,0,0,2017-03-09 17:38,울산광역시,북구,33,0,33,기타,야외,야적장
0,0,0,2017-03-09 17:43,전라남도,영암군,0,,,기타,야외,쓰레기
0,0,0,2017-03-09 17:46,전라북도,익산시,975,975,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-03-09 17:47,경기도,포천시,825,0,825,기타,야외,야적장
0,0,0,2017-03-09 18:02,충청남도,서산시,381,95,286,"판매,업무시설",숙박시설,여인숙
0,0,0,2017-03-09 18:03,서울특별시,송파구,27,0,27,임야,들불,기타 들불
0,0,0,2017-03-09 18:07,강원도,홍천군,6585,6585,0,주거,단독주택,단독주택
0,0,0,2017-03-09 18:23,경상북도,구미시,196,135,61,주거,단독주택,다가구주택
